CEP;UF;CIDADE;BAIRRO;LOGRADOURO
29017070;ES;Vitória;Forte São João;Beco Walter de Souza
29017075;ES;Vitória;Forte São João;Rua Ithobal Rodrigues de Campos
29017080;ES;Vitória;Forte São João;Rua Alcides Faria Santos
29017085;ES;Vitória;Forte São João;Rua Hermes Curry Carneiro
29017090;ES;Vitória;Forte São João;Rua Desembargador José Vicente
29017095;ES;Vitória;Forte São João;Praça Alair Euchupério
29017100;ES;Vitória;Forte São João;Rua Dom Bosco
29017115;ES;Vitória;Forte São João;Praça Manoel Ursulino das Chagas
29017117;ES;Vitória;Forte São João;Escadaria Rodrigues Arzão I
29017120;ES;Vitória;Forte São João;Rua Egisto Modolo
29017122;ES;Vitória;Forte São João;Beco Rodrigues Arzão I
29017125;ES;Vitória;Forte São João;Rua Alda Maria Lyra Vicentini
29017130;ES;Vitória;Forte São João;Escadaria Stael Encarnação Fontana
29017140;ES;Vitória;Forte São João;Beco Seis de Dezembro
29017142;ES;Vitória;Forte São João;Escadaria Vitória I
29017150;ES;Vitória;Forte São João;Rua General Calmon
29017157;ES;Vitória;Forte São João;Escadaria Vitória III
29017158;ES;Vitória;Forte São João;Beco Alice Maciel
29017159;ES;Vitória;Forte São João;Rampa Cristovão Alvarenga
29017160;ES;Vitória;Forte São João;Rua Raimundo Nonato
29017161;ES;Vitória;Forte São João;Beco José Poncidonia
29017162;ES;Vitória;Forte São João;Escadaria Maria Rodrigues de Souza
29017163;ES;Vitória;Forte São João;Escadaria Vinte e Cinco de Maio
29017164;ES;Vitória;Forte São João;Beco Jessi Gomes da Silva
29017166;ES;Vitória;Forte São João;Escadaria Sandra Regina de Almeida Silva
29017167;ES;Vitória;Forte São João;Escadaria Rives Borges Barcelos
29017168;ES;Vitória;Forte São João;Beco dos Escuros
29017170;ES;Vitória;Forte São João;Rua Rodrigues Arzão
29017171;ES;Vitória;Forte São João;Escadaria Rodrigues Arzão
29017172;ES;Vitória;Forte São João;Escadaria Cristovão Alvarenga
29017173;ES;Vitória;Forte São João;Escadaria Olímpia Angélica Mota
29017174;ES;Vitória;Forte São João;Beco Isaias Alves de Almeida
29017175;ES;Vitória;Forte São João;Beco Hélcio Carvalho de Oliveira
29017176;ES;Vitória;Forte São João;Escadaria Cleto Cardoso do Rosário
29017177;ES;Vitória;Forte São João;Beco Cleto Cardoso do Rosário
29017178;ES;Vitória;Forte São João;Escadaria José Balduíno
29017179;ES;Vitória;Forte São João;Escadaria Geraldo Adalberto Nascimento
29017180;ES;Vitória;Forte São João;Rua Sebastião Tourinho
29017181;ES;Vitória;Forte São João;Escadaria Sebastião Tourinho
29017182;ES;Vitória;Forte São João;Beco Rives Borges Barcelos
29017183;ES;Vitória;Forte São João;Beco José Amâncio Ferreira
29017184;ES;Vitória;Forte São João;Beco Ivo Pereira de Souza
29017186;ES;Vitória;Forte São João;Beco José Antônio de Souza
29017190;ES;Vitória;Forte São João;Rua Cristovão Alvarenga I
29017195;ES;Vitória;Forte São João;Rua Ormando de Aguiar
29017200;ES;Vitória;Forte São João;Escadaria Alice Maciel
29017210;ES;Vitória;Forte São João;Escadaria Cruzeiro
