CEP;UF;CIDADE;BAIRRO;LOGRADOURO
60410170;CE;Fortaleza;Montese;Travessa Isaie Bóris
60410210;CE;Fortaleza;Montese;Rua Artur Ferreira
60410220;CE;Fortaleza;Montese;Rua Joaquim Pimenta
60410221;CE;Fortaleza;Montese;Rua Antônio Correia Lima
60410222;CE;Fortaleza;Montese;Rua Edite Braga
60410224;CE;Fortaleza;Montese;Rua Eusébio de Queirós
60410225;CE;Fortaleza;Montese;Rua Alberto Magno
60410226;CE;Fortaleza;Montese;Rua Conegundes Rodrigues
60410228;CE;Fortaleza;Montese;Rua Frei Vicente do Salvador
60410230;CE;Fortaleza;Montese;Rua Mimosa
60410231;CE;Fortaleza;Montese;Vila Helena
60410232;CE;Fortaleza;Montese;Vila Daniele
60410234;CE;Fortaleza;Montese;Avenida dos Expedicionários
60410236;CE;Fortaleza;Montese;Travessa Ibiapina
60410238;CE;Fortaleza;Montese;Travessa Ibitinga
60410240;CE;Fortaleza;Montese;Vila São Gotardo
60410241;CE;Fortaleza;Montese;Vila do Projeto
60410242;CE;Fortaleza;Montese;Vila Dico
60410250;CE;Fortaleza;Montese;Vila Roberto
60410252;CE;Fortaleza;Montese;Vila Eduardo
60410260;CE;Fortaleza;Montese;Rua Pedro Medeiros
60410270;CE;Fortaleza;Montese;Vila Medeiros
60410280;CE;Fortaleza;Montese;Vila Telma Maria
60410292;CE;Fortaleza;Parreão;Rua Pacatuba
60410294;CE;Fortaleza;Parreão;Rua Queirós Ribeiro
60410295;CE;Fortaleza;Parreão;Rua Conegundes Rodrigues
60410298;CE;Fortaleza;Parreão;Rua Tiangua
60410302;CE;Fortaleza;Parreão;Avenida dos Expedicionários
60410305;CE;Fortaleza;Parreão;Avenida dos Expedicionários
60410306;CE;Fortaleza;Parreão;Rua Uruburetama
60410309;CE;Fortaleza;Parreão;Rua Néris Nelson
60410312;CE;Fortaleza;Parreão;Rua Esperanto
60410314;CE;Fortaleza;Parreão;Vila Luís Américo
60410315;CE;Fortaleza;Parreão;Rua Padre João Piamarta
60410316;CE;Fortaleza;Parreão;Travessa São Mateus
60410318;CE;Fortaleza;Parreão;Rua José Teixeira Rego
60410319;CE;Fortaleza;Parreão;Vila São Mateus
60410320;CE;Fortaleza;Parreão;Rua Júlio da Silveira
60410321;CE;Fortaleza;Parreão;Avenida Luciano Carneiro
60410322;CE;Fortaleza;Parreão;Rua Professor Vicente Silveira
60410324;CE;Fortaleza;Parreão;Avenida Luciano Carneiro
60410326;CE;Fortaleza;Parreão;Rua A
60410328;CE;Fortaleza;Parreão;Rua Coronel Amâncio Cavalcante
60410329;CE;Fortaleza;Parreão;Rua São Mateus
60410330;CE;Fortaleza;Parreão;Rua Santa Quitéria
60410332;CE;Fortaleza;Parreão;Rua B
60410334;CE;Fortaleza;Parreão;Rua C
60410335;CE;Fortaleza;Parreão;Avenida Borges de Melo
60410336;CE;Fortaleza;Parreão;Rua D
60410338;CE;Fortaleza;Parreão;Rua E
60410340;CE;Fortaleza;Parreão;Rua Tobias Barreto
60410341;CE;Fortaleza;Parreão;Rua André Chaves
