CEP;UF;CIDADE;BAIRRO;LOGRADOURO
70232550;DF;Brasília;Asa Sul;Quadra CLS 201
70233000;DF;Brasília;Asa Sul;Quadra SQS 203
70233010;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco A
70233020;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco B
70233030;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco C
70233040;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco D
70233050;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco E
70233060;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco F
70233070;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco G
70233080;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco H
70233090;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco I
70233100;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco J
70233110;DF;Brasília;Asa Sul;Quadra SQS 203 Bloco K
70233500;DF;Brasília;Asa Sul;Quadra CLS 203
70233510;DF;Brasília;Asa Sul;Quadra CLS 203 Bloco A
70233520;DF;Brasília;Asa Sul;Quadra CLS 203 Bloco B
70233530;DF;Brasília;Asa Sul;Quadra CLS 203 Bloco C
70233540;DF;Brasília;Asa Sul;Quadra CLS 203 Bloco D
70234000;DF;Brasília;Asa Sul;Quadra SQS 204
70234010;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco A
70234020;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco B
70234030;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco C
70234040;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco D
70234050;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco E
70234060;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco F
70234070;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco G
70234080;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco H
70234090;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco I
70234100;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco J
70234110;DF;Brasília;Asa Sul;Quadra SQS 204 Bloco K
70234400;DF;Brasília;Asa Sul;Quadra EQS 204/205
70234450;DF;Brasília;Asa Sul;Quadra EQS 204/404
70234500;DF;Brasília;Asa Sul;Quadra CLS 204
70234510;DF;Brasília;Asa Sul;Quadra CLS 204 Bloco A
70234520;DF;Brasília;Asa Sul;Quadra CLS 204 Bloco B
70234530;DF;Brasília;Asa Sul;Quadra CLS 204 Bloco C
70234540;DF;Brasília;Asa Sul;Quadra CLS 204 Bloco D
70235000;DF;Brasília;Asa Sul;Quadra SQS 205
70235010;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco A
70235020;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco B
70235030;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco C
70235040;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco D
70235050;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco E
70235060;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco F
70235070;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco G
70235080;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco H
70235090;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco I
70235100;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco J
70235110;DF;Brasília;Asa Sul;Quadra SQS 205 Bloco K
70235500;DF;Brasília;Asa Sul;Quadra CLS 205
70235510;DF;Brasília;Asa Sul;Quadra CLS 205 Bloco A
70235520;DF;Brasília;Asa Sul;Quadra CLS 205 Bloco B
70235530;DF;Brasília;Asa Sul;Quadra CLS 205 Bloco C
70235540;DF;Brasília;Asa Sul;Quadra CLS 205 Bloco D
70236000;DF;Brasília;Asa Sul;Quadra SQS 402
70236010;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco A
70236020;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco B
70236030;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco C
70236040;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco D
70236050;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco E
70236060;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco F
70236070;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco G
70236080;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco H
70236090;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco I
70236100;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco J
70236110;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco K
70236120;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco L
70236130;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco M
70236140;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco N
70236150;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco O
70236160;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco P
70236170;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco Q
70236180;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco R
70236190;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco S
70236200;DF;Brasília;Asa Sul;Quadra SQS 402 Bloco T
70236400;DF;Brasília;Asa Sul;Quadra EQS 402/403
70236500;DF;Brasília;Asa Sul;Quadra CLS 402
70236510;DF;Brasília;Asa Sul;Quadra CLS 402 Bloco A
70236520;DF;Brasília;Asa Sul;Quadra CLS 402 Bloco B
70236530;DF;Brasília;Asa Sul;Quadra CLS 402 Bloco C
70236540;DF;Brasília;Asa Sul;Quadra CLS 402 Bloco D
70237000;DF;Brasília;Asa Sul;Quadra SQS 403
70237010;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco A
70237020;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco B
70237030;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco C
70237040;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco D
70237050;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco E
70237060;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco F
70237070;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco G
70237080;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco H
70237090;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco I
70237100;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco J
70237110;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco K
70237120;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco L
70237130;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco M
70237140;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco N
70237150;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco O
70237160;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco P
70237170;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco Q
70237180;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco R
70237190;DF;Brasília;Asa Sul;Quadra SQS 403 Bloco S
70237400;DF;Brasília;Asa Sul;Quadra EQS 403/404
70237500;DF;Brasília;Asa Sul;Quadra CLS 403
70237510;DF;Brasília;Asa Sul;Quadra CLS 403 Bloco A
70237520;DF;Brasília;Asa Sul;Quadra CLS 403 Bloco B
70237530;DF;Brasília;Asa Sul;Quadra CLS 403 Bloco C
70237540;DF;Brasília;Asa Sul;Quadra CLS 403 Bloco D
70238000;DF;Brasília;Asa Sul;Quadra SQS 404
70238010;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco A
70238020;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco B
70238030;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco C
70238040;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco D
70238050;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco E
70238060;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco F
70238070;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco G
70238080;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco H
70238090;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco I
70238100;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco J
70238110;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco K
70238120;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco L
70238130;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco M
70238140;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco N
70238150;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco O
70238160;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco P
70238170;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco Q
70238180;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco R
70238190;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco S
70238200;DF;Brasília;Asa Sul;Quadra SQS 404 Bloco T
70238400;DF;Brasília;Asa Sul;Quadra EQS 404/405
70238500;DF;Brasília;Asa Sul;Quadra CLS 404
70238510;DF;Brasília;Asa Sul;Quadra CLS 404 Bloco A
70238520;DF;Brasília;Asa Sul;Quadra CLS 404 Bloco B
70238530;DF;Brasília;Asa Sul;Quadra CLS 404 Bloco C
70238540;DF;Brasília;Asa Sul;Quadra CLS 404 Bloco D
70239000;DF;Brasília;Asa Sul;Quadra SQS 405
70239010;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco A
70239020;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco B
70239030;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco C
70239040;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco D
70239050;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco E
70239060;DF;Brasília;Asa Sul;Quadra SQS 405 Bloco F
